player_id,first_name,last_name,birthdate,height,weight,bats,throws,primary_position,other_positions,is_pitcher,role,preferred_pitching_role,ch,ph,sp,eye,gf,pl,vl,sc,fa,arm,endurance,control,movement,hold_runner,fb,cu,cb,sl,si,scb,kn,durability,injured,ready
CAL-0695,Elliott,Metsker,1993-02-15,72,224,L,L,P,,1,RP,CL,,,,,43,,36,,43,64,35,52,62,43,55,50,,54,,,,73,0,1
CAL-0696,Lamar,Copp,1994-01-15,76,198,R,R,P,,1,RP,SU,,,,,56,,45,,52,50,35,49,61,35,62,52,,62,,,,56,0,1
CAL-0697,Otto,Treon,1993-04-15,74,195,R,R,P,,1,RP,SU,,,,,45,,55,,60,65,30,52,55,45,54,39,,,54,,,55,0,1
CAL-0698,Lloyd,Mikulich,1997-02-15,72,233,R,R,P,,1,RP,MR,,,,,44,,58,,44,60,35,63,39,38,48,39,,,51,,,60,0,1
CAL-0699,Kory,Pedone,1996-09-15,73,199,L,L,P,,1,RP,MR,,,,,49,,47,,63,59,33,42,55,55,62,49,,55,,,,46,0,1
CAL-0700,Glen,Mcarthur,1994-01-15,75,196,R,R,P,,1,RP,MR,,,,,57,,44,,63,45,32,59,47,45,75,,35,54,,,,48,0,1
CAL-0701,Reginald,Moscovic,2002-08-15,73,217,R,R,P,,1,RP,MR,,,,,58,,38,,49,46,32,52,48,74,62,55,,,58,,,59,0,1
CAL-0702,Santo,Manrriquez,1997-03-15,71,219,L,L,P,,1,RP,LR,,,,,48,,59,,53,59,70,51,47,53,43,,60,52,,,,67,0,1
CAL-0703,Ferdinand,Dederick,1993-02-15,71,191,R,R,C,,0,,,46,46,33,48,44,49,53,50,69,56,,,,,,,,,,,,48,0,1
CAL-0704,Danilo,Cousain,1994-06-15,74,224,L,L,1B,,0,,,46,55,49,56,52,55,54,50,49,59,,,,,,,,,,,,54,0,1
CAL-0705,Lucio,Cordel,1992-06-15,73,216,R,R,2B,,0,,,52,47,49,49,49,62,52,50,50,41,,,,,,,,,,,,74,0,1
CAL-0706,Neil,Hoekman,1999-08-15,73,194,R,R,3B,,0,,,48,57,40,46,53,56,54,50,57,57,,,,,,,,,,,,56,0,1
CAL-0707,Patricia,Schwister,1998-09-15,72,212,L,L,SS,,0,,,50,47,59,48,49,47,53,50,73,63,,,,,,,,,,,,47,0,1
CAL-0708,Sylvester,Soble,2001-04-15,70,199,R,R,LF,,0,,,48,51,42,51,51,56,47,50,44,59,,,,,,,,,,,,64,0,1
CAL-0709,Scot,Crom,2001-02-15,72,210,L,L,CF,,0,,,46,46,56,45,49,53,40,50,55,47,,,,,,,,,,,,66,0,1
CAL-0710,Ignacio,Cardwell,2000-08-15,69,209,L,L,RF,,0,,,44,51,58,51,54,52,48,50,50,63,,,,,,,,,,,,40,0,1
CAL-0711,Steven,Mangrum,2003-09-15,76,213,L,L,DH,,0,,,53,51,45,53,50,49,44,50,25,39,,,,,,,,,,,,72,0,1
CAL-0712,Elvis,Fuhrman,2002-02-15,78,213,R,R,C,,0,,,44,39,31,42,49,56,52,50,64,59,,,,,,,,,,,,66,0,1
CAL-0713,Len,Huseman,1992-06-15,74,213,L,L,2B,"SS,3B",0,,,45,39,39,46,49,56,35,50,50,52,,,,,,,,,,,,50,0,1
CAL-0714,Rosario,Minugh,2003-08-15,74,199,L,L,CF,"LF,RF",0,,,44,43,51,49,50,48,46,50,66,61,,,,,,,,,,,,50,0,1
CAL-0715,Otis,Shira,2000-01-15,75,240,R,R,1B,DH,0,,,44,46,39,47,46,59,44,50,44,56,,,,,,,,,,,,71,0,1
CAL-0716,Orlando,Vaughan,1999-05-15,71,200,R,R,P,,1,SP,SP,,,,,59,,50,,56,55,57,62,50,55,62,44,,48,,,,79,0,1
CAL-0717,Daron,Dejesus,1992-07-15,69,195,R,R,P,,1,SP,SP,,,,,31,,50,,44,48,66,54,62,62,65,,54,60,,,,63,0,1
CAL-0718,Lee,Virgadamo,2002-05-15,73,197,L,L,P,,1,SP,SP,,,,,42,,43,,51,56,61,46,59,35,60,,45,34,,,,42,0,1
CAL-0719,Raymon,Degroff,1991-01-15,70,193,R,R,P,,1,SP,SP,,,,,56,,61,,39,60,45,55,60,52,56,46,,,58,,,83,0,1
CAL-0720,Rodney,Keavney,1991-08-15,72,207,R,R,P,,1,SP,SP,,,,,41,,51,,53,49,45,48,58,45,66,71,,,47,,,50,0,1
CAL-0721,Darnell,Odor,1995-08-15,73,217,R,R,P,,1,RP,CL,,,,,63,,46,,53,62,41,44,50,74,69,52,,60,,,,66,0,1
CAL-0722,Royce,Dorph,1994-09-15,73,195,R,R,P,,1,RP,SU,,,,,48,,46,,40,57,31,48,57,45,43,58,,59,,,,61,0,1
CAL-0723,Travis,Torino,1997-01-15,76,205,L,L,P,,1,RP,SU,,,,,54,,42,,56,55,34,56,53,56,44,69,,53,,,,60,0,1
CAL-0724,Pedro,Cavalaris,1992-09-15,71,159,R,R,P,,1,RP,MR,,,,,37,,41,,50,61,32,51,45,42,72,56,,,45,,,60,0,1
CAL-0725,Roscoe,Hadad,1997-01-15,72,200,R,R,P,,1,RP,MR,,,,,46,,46,,49,51,29,42,52,53,74,52,,41,,,,38,0,1
CAL-0726,Bret,Hemp,2003-05-15,74,204,R,R,P,,1,RP,MR,,,,,50,,57,,35,52,41,45,47,46,60,,62,57,,,,59,0,1
CAL-0727,Jere,Ramal,2000-01-15,76,194,R,R,P,,1,RP,MR,,,,,67,,51,,57,61,38,54,57,45,78,59,,41,,,,54,0,1
CAL-0728,Nathanael,Mellish,1995-05-15,78,219,R,R,P,,1,RP,LR,,,,,48,,49,,62,51,49,52,53,43,39,,47,67,,,,47,0,1
CAL-0729,Damion,Clarity,1995-07-15,75,199,L,L,C,,0,,,51,46,36,49,52,55,42,50,54,66,,,,,,,,,,,,59,0,1
CAL-0730,Santos,Boiser,1992-03-15,71,218,L,L,1B,,0,,,55,58,45,50,51,57,58,50,49,31,,,,,,,,,,,,54,0,1
CAL-0731,Antonio,Tenario,1996-09-15,75,224,R,R,2B,,0,,,48,46,54,55,53,56,59,50,57,52,,,,,,,,,,,,64,0,1
CAL-0732,Val,Meitner,1999-08-15,75,186,R,R,3B,,0,,,50,55,48,49,52,62,50,50,37,67,,,,,,,,,,,,77,0,1
CAL-0733,Mike,Tetter,1996-04-15,73,203,R,R,SS,,0,,,47,47,57,52,50,50,60,50,61,39,,,,,,,,,,,,50,0,1
CAL-0734,Martin,Gowens,1991-05-15,73,212,R,R,LF,,0,,,49,47,48,47,48,60,44,50,49,60,,,,,,,,,,,,69,0,1
CAL-0735,Grant,Tuller,1994-06-15,72,209,L,L,CF,,0,,,50,49,55,55,56,55,44,50,53,57,,,,,,,,,,,,54,0,1
CAL-0736,Ricardo,Vasquez,1995-03-15,71,205,S,R,RF,,0,,,58,52,49,52,51,58,41,50,57,55,,,,,,,,,,,,61,0,1
CAL-0737,Jean,Roffman,2000-03-15,71,209,S,R,DH,,0,,,53,47,42,53,44,59,54,50,58,50,,,,,,,,,,,,47,0,1
CAL-0738,Erik,Kendra,2000-06-15,74,227,R,R,C,,0,,,44,38,41,44,47,48,43,50,61,48,,,,,,,,,,,,68,0,1
CAL-0739,John,Median,1993-04-15,72,230,R,R,2B,"SS,3B",0,,,48,38,51,42,49,59,46,50,47,51,,,,,,,,,,,,54,0,1
CAL-0740,Royce,Arbetman,1992-03-15,72,207,L,L,CF,"LF,RF",0,,,44,44,56,46,51,54,41,50,53,54,,,,,,,,,,,,71,0,1
CAL-0741,Douglas,Boga,1996-09-15,73,189,R,R,1B,DH,0,,,45,51,37,52,48,53,61,50,53,48,,,,,,,,,,,,55,0,1
CAL-0742,Rolland,Zirbel,1996-09-15,73,204,R,R,P,,1,SP,SP,,,,,61,,41,,55,46,54,55,51,59,49,56,,56,,,,61,0,1
CAL-0743,Damian,Witzel,1999-01-15,74,219,R,R,P,,1,SP,SP,,,,,50,,36,,58,48,57,57,50,41,80,49,,53,,,,77,0,1
CAL-0744,Jason,Harpool,1993-03-15,72,210,R,R,P,,1,SP,SP,,,,,60,,53,,44,47,67,56,50,58,70,42,,67,,,,78,0,1
CAL-0745,Cleo,Godek,2001-08-15,73,186,L,L,P,,1,SP,SP,,,,,46,,37,,42,51,41,50,41,44,53,58,,58,,,,64,0,1
CAL-0746,Ervin,Freudenburg,1997-04-15,76,206,L,L,P,,1,SP,SP,,,,,56,,53,,48,52,51,51,49,48,62,,50,57,,,,75,0,1
CAL-0747,Wyatt,Thedford,2000-04-15,74,202,R,R,P,,1,RP,CL,,,,,63,,58,,60,65,26,42,61,43,58,,57,37,,,,50,0,1
CAL-0748,Hunter,Chauncey,2000-06-15,70,209,R,R,P,,1,RP,SU,,,,,52,,36,,41,68,33,52,60,61,62,52,,,43,,,67,0,1
CAL-0749,Guy,Sitko,1991-08-15,73,218,R,R,P,,1,RP,SU,,,,,51,,43,,45,67,25,59,49,56,58,48,,59,,,,52,0,1
CAL-0750,Minh,Rattan,2001-05-15,71,171,R,R,P,,1,RP,MR,,,,,54,,58,,50,37,39,56,56,50,56,,51,49,,,,54,0,1
CAL-0751,Shayne,Silguero,1999-08-15,70,192,R,R,P,,1,RP,MR,,,,,51,,48,,51,45,32,53,54,50,57,,49,52,,,,66,0,1
CAL-0752,Larry,Shifflet,1995-07-15,77,194,L,L,P,,1,RP,MR,,,,,48,,56,,61,52,35,54,58,33,66,50,,52,,,,56,0,1
CAL-0753,Jordon,Bullman,1995-05-15,74,166,R,R,P,,1,RP,MR,,,,,50,,39,,51,56,25,43,51,51,66,38,,,49,,,58,0,1
CAL-0754,Enoch,Arcea,2002-07-15,70,208,L,L,P,,1,RP,LR,,,,,50,,51,,62,33,61,52,50,55,67,,62,53,,,,75,0,1
CAL-0755,Charley,Penird,2001-09-15,73,214,L,L,C,,0,,,44,49,43,47,52,60,36,50,55,64,,,,,,,,,,,,47,0,1
CAL-0756,Theo,Husted,1991-07-15,72,192,R,R,1B,,0,,,52,57,42,54,53,65,49,50,64,47,,,,,,,,,,,,60,0,1
CAL-0757,Titus,Raiden,1992-04-15,72,198,R,R,2B,,0,,,56,46,51,51,49,61,55,50,53,47,,,,,,,,,,,,61,0,1
CAL-0758,Jeffry,Acheampong,1997-08-15,72,204,R,R,3B,,0,,,53,51,53,48,52,58,52,50,42,63,,,,,,,,,,,,54,0,1
CAL-0759,Thanh,Pinley,1994-01-15,75,201,L,L,SS,,0,,,46,49,57,52,49,69,48,50,49,34,,,,,,,,,,,,65,0,1
CAL-0760,Simon,Llarenas,1993-09-15,72,192,L,L,LF,,0,,,53,63,44,54,49,45,44,50,27,39,,,,,,,,,,,,71,0,1
CAL-0761,Dudley,Hojeij,1991-08-15,73,232,L,L,CF,,0,,,49,48,58,54,44,49,61,50,42,49,,,,,,,,,,,,69,0,1
CAL-0762,Malcom,Garra,1997-09-15,73,204,R,R,RF,,0,,,52,49,53,49,51,64,49,50,40,54,,,,,,,,,,,,62,0,1
CAL-0763,Taylor,Mosakowski,1995-08-15,76,205,R,R,DH,,0,,,52,55,44,48,48,60,48,50,37,39,,,,,,,,,,,,70,0,1
CAL-0764,Mohammad,Bingman,1997-09-15,73,205,L,L,C,,0,,,44,43,36,45,49,59,50,50,52,60,,,,,,,,,,,,60,0,1
CAL-0765,Nestor,Stufflebeam,1992-01-15,69,194,L,L,2B,"SS,3B",0,,,46,43,42,42,48,56,54,50,66,56,,,,,,,,,,,,70,0,1
CAL-0766,Claud,Wrubel,1994-04-15,70,195,R,R,CF,"LF,RF",0,,,44,40,51,44,51,62,66,50,43,44,,,,,,,,,,,,66,0,1
CAL-0767,Malcolm,Langness,2000-03-15,74,210,R,R,1B,DH,0,,,44,49,37,46,43,45,69,50,59,38,,,,,,,,,,,,69,0,1
CAL-0768,Eliseo,Heckle,1997-04-15,75,190,R,R,P,,1,SP,SP,,,,,46,,46,,47,66,49,55,53,52,81,50,,,65,,,66,0,1
CAL-0769,Deandre,Flippin,1998-09-15,76,218,R,R,P,,1,SP,SP,,,,,35,,43,,35,60,55,51,51,59,62,58,,,54,,,45,0,1
CAL-0770,Bernardo,Muranaka,1995-07-15,71,214,L,L,P,,1,SP,SP,,,,,36,,57,,39,57,54,52,51,54,60,,51,53,,,,75,0,1
CAL-0771,Clint,Guillory,1991-04-15,71,198,R,R,P,,1,SP,SP,,,,,46,,37,,49,52,37,50,51,66,63,62,,,58,,,48,0,1
CAL-0772,Teodoro,Andrepont,1991-09-15,72,190,R,R,P,,1,SP,SP,,,,,43,,44,,57,53,43,55,44,47,62,,42,47,,,,69,0,1
CAL-0773,Hai,Hermanns,1995-03-15,74,175,R,R,P,,1,RP,CL,,,,,37,,40,,51,67,27,63,63,38,60,46,,46,,,,66,0,1
CAL-0774,Roy,Finau,1994-02-15,71,193,R,R,P,,1,RP,SU,,,,,57,,61,,48,61,30,50,59,59,63,51,,,53,,,64,0,1
CAL-0775,Vincent,Provenzano,1999-04-15,77,209,L,L,P,,1,RP,SU,,,,,38,,51,,40,61,27,49,55,55,56,50,,55,,,,60,0,1
CAL-0776,Lamont,Tiedeman,1998-07-15,71,205,R,R,P,,1,RP,MR,,,,,54,,42,,51,52,25,51,53,53,76,,66,68,,,,51,0,1
CAL-0777,Gustavo,Neehouse,1995-01-15,68,223,R,R,P,,1,RP,MR,,,,,57,,57,,46,52,33,45,55,60,61,48,,40,,,,54,0,1
CAL-0778,Mitch,Washam,1995-01-15,73,216,R,R,P,,1,RP,MR,,,,,39,,49,,48,53,25,55,59,46,63,54,,,50,,,57,0,1
CAL-0779,Felton,Driggars,1993-07-15,73,210,R,R,P,,1,RP,MR,,,,,45,,48,,54,60,33,53,55,45,74,44,,,61,,,42,0,1
CAL-0780,Donny,Laferney,2003-05-15,78,194,R,R,P,,1,RP,LR,,,,,65,,57,,44,60,48,58,51,70,60,,60,65,,,,51,0,1
